,index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,Order_Year,Order_Month,Order_Quarter,Order_Day,quarter,season
100,49463,402-2064234-2445136,2021-10-07,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0150,J0150-KR-S,kurta,S,Shipped,1,399.0,KOLHAPUR,MAHARASHTRA,416012,IN,False,Easy Ship,2021,10,4,7,Q4,Autumn
101,49465,407-1326750-1493960,2021-10-07,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0301,J0301-TP-M,Top,M,Shipped,1,518.0,NAWANSHAHR,PUNJAB,144514,IN,False,Easy Ship,2021,10,4,7,Q4,Autumn
102,49468,402-0802305-2699559,2021-10-07,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET281,SET281-KR-PP-L,Set,L,Shipped,1,499.0,Mumbai,MAHARASHTRA,400056,IN,False,Easy Ship,2021,10,4,7,Q4,Autumn
103,49478,405-2310950-7257943,2021-10-07,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3735,JNE3735-KR-XXXL,kurta,3XL,Shipped,1,386.0,MANGALURU,KARNATAKA,575014,IN,False,Easy Ship,2021,10,4,7,Q4,Autumn
104,49495,407-9923506-4962739,2021-10-07,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3449,JNE3449-KR-XL,kurta,XL,Shipped,1,301.0,CHENNAI,TAMIL NADU,600078,IN,False,Easy Ship,2021,10,4,7,Q4,Autumn
105,49496,171-2056641-9472360,2021-10-07,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW012,NW012-TP-PJ-XL,Set,XL,Shipped,1,537.0,Guntur,ANDHRA PRADESH,522001,IN,False,Easy Ship,2021,10,4,7,Q4,Autumn
106,49511,406-2084085-1366707,2021-10-07,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-L,Western Dress,L,Shipped,1,885.0,CHENNAI,TAMIL NADU,600099,IN,False,Easy Ship,2021,10,4,7,Q4,Autumn
107,49512,408-0390281-2104352,2021-10-07,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,MEN5019,MEN5019-KR-XXXL,kurta,3XL,Shipped,1,655.0,JALPAIGURI,WEST BENGAL,734008,IN,False,Easy Ship,2021,10,4,7,Q4,Autumn
108,49513,408-8678200-5500319,2021-10-07,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0117,J0117-TP-XXXL,Top,3XL,Shipped,1,0.0,MUMBAI,MAHARASHTRA,400093,IN,False,Easy Ship,2021,10,4,7,Q4,Autumn
109,49527,408-0233894-9998774,2021-10-07,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET291,SET291-KR-PP-M,Set,M,Shipped,1,605.0,Namakkal,TAMIL NADU,637201,IN,False,Easy Ship,2021,10,4,7,Q4,Autumn
110,49530,408-9014017-5037154,2021-10-07,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET310,SET310-KR-NP-XXL,Set,XXL,Shipped,1,999.0,LUCKNOW,UTTAR PRADESH,226022,IN,False,Easy Ship,2021,10,4,7,Q4,Autumn
111,49532,404-8551292-8977145,2021-10-07,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET401,SET401-KR-NP-XXXL,Set,3XL,Shipped,1,999.0,PUNE,MAHARASHTRA,411021,IN,False,Easy Ship,2021,10,4,7,Q4,Autumn
112,49539,402-5726603-0755523,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-XXL,Western Dress,XXL,Shipped,1,771.0,MUMBAI 400102,MAHARASHTRA,400102,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
113,49542,406-5382737-4757938,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3627,JNE3627-KR-XL,kurta,XL,Shipped,1,329.0,PATIALA,PUNJAB,147001,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
114,49543,408-0563659-1020348,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-L,Western Dress,L,Shipped,1,885.0,BENGALURU,KARNATAKA,560100,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
115,49544,407-0681799-4061925,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-L,Western Dress,L,Shipped,1,885.0,MUMBAI,MAHARASHTRA,400060,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
116,49545,408-0865965-3904320,2021-10-08,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET327,SET327-KR-DPT-L,Set,L,Shipped,1,999.0,MARKAPUR,ANDHRA PRADESH,523316,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
117,49553,405-9047942-8892364,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0157,J0157-DR-XL,Western Dress,XL,Shipped,1,690.0,BENGALURU,KARNATAKA,560043,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
118,49555,407-3312852-7909912,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3568,JNE3568-KR-M,kurta,M,Shipped,1,435.0,BENGALURU,KARNATAKA,560001,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
119,49556,405-7203154-7926729,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0396,J0396-DR-XXXL,Western Dress,3XL,Shipped,1,859.0,RAI INDUSTRIAL AREA,HARYANA,131029,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
120,49558,406-4722540-4325151,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3399,JNE3399-KR-XXXL,kurta,3XL,Shipped,1,469.0,CHENNAI,TAMIL NADU,600078,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
121,49561,403-1431342-5345145,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET187,SET187-KR-DH-XL,Set,XL,Shipped,1,699.0,FARIDABAD,HARYANA,121004,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
122,49564,402-3129179-0749965,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3606,JNE3606-KR-L,kurta,L,Shipped,1,487.0,BHUBANESWAR,ODISHA,751021,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
123,49573,403-2388768-9793909,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0280,J0280-SKD-XXL,Set,XXL,Shipped,1,1556.0,PUNE,MAHARASHTRA,412307,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
124,49575,171-2469688-6745101,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET363,SET363-KR-NP-XS,Set,XS,Shipped,1,1149.0,ROURKELA,ODISHA,769042,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
125,49579,408-5430823-1578700,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0189,J0189-TP-XL,Top,XL,Shipped,1,0.0,BENGALURU,KARNATAKA,560043,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
126,49589,406-9313894-6701904,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3869,JNE3869-DR-M,Western Dress,M,Shipped,1,721.0,BENGALURU,KARNATAKA,560029,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
127,49591,405-2576408-1885141,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3436,JNE3436-KR-XL,kurta,XL,Shipped,1,318.0,LUCKNOW,UTTAR PRADESH,226002,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
128,49594,404-1901566-8732342,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0113,J0113-TP-XXL,Top,XXL,Shipped,1,574.0,HYDERABAD,TELANGANA,500083,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
129,49598,408-7324449-7240344,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3606,JNE3606-KR-S,kurta,S,Shipped,1,487.0,SHIMLA,HIMACHAL PRADESH,171004,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
130,49600,407-8281194-5659529,2021-10-08,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3709,JNE3709-DR-XXL,Western Dress,XXL,Shipped,1,792.0,JAMSHEDPUR,JHARKHAND,832110,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
131,49601,407-9253455-3032307,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0346,J0346-SET-XL,Set,XL,Shipped,1,478.0,KANPUR,UTTAR PRADESH,208002,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
132,49602,408-1512701-8024347,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3434,JNE3434-KR-M,kurta,M,Shipped,1,337.0,HYDERABAD,TELANGANA,500049,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
133,49603,408-1512701-8024347,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3710,JNE3710-DR-M,Western Dress,M,Shipped,1,699.0,HYDERABAD,TELANGANA,500049,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
134,49604,404-3193087-3999557,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-S,Western Dress,S,Shipped,1,771.0,RAJKOT,Gujarat,360330,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
135,49605,408-7272031-0371526,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3431,JNE3431-KR-XL,kurta,XL,Shipped,1,333.0,PIMPRI CHINCHWAD,MAHARASHTRA,411026,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
136,49609,406-0292412-7809958,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0231,J0231-SKD-M,Set,M,Shipped,1,1238.0,Noida,UTTAR PRADESH,201301,IN,True,Easy Ship,2021,10,4,8,Q4,Autumn
137,49610,408-5360432-5813151,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3366,JNE3366-KR-1053-S,kurta,S,Shipped,1,382.0,HYDERABAD,TELANGANA,500015,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
138,49617,408-3461842-2081920,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET369,SET369-KR-NP-XXL,Set,XXL,Shipped,1,1399.0,LUCKNOW,UTTAR PRADESH,226016,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
139,49618,408-3461842-2081920,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0280,J0280-SKD-XXL,Set,XXL,Shipped,1,1556.0,LUCKNOW,UTTAR PRADESH,226016,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
140,49626,408-6737930-3789114,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0339,J0339-DR-M,Western Dress,M,Shipped,1,0.0,HYDERABAD,TELANGANA,500072,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
141,49627,402-2394398-0682735,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0348,J0348-SET-L,Set,L,Shipped,1,478.0,BENGALURU,KARNATAKA,560076,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
142,49632,405-1766259-3610725,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3869,JNE3869-DR-M,Western Dress,M,Shipped,1,721.0,KANCHEEPURAM,TAMIL NADU,631501,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
143,49634,171-5844246-0209102,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET402,SET402-KR-NP-XL,Set,XL,Shipped,1,988.0,CHENNAI,TAMIL NADU,600042,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
144,49636,406-8043786-6040319,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0003,J0003-SET-XXXL,Set,3XL,Shipped,1,696.0,HYDERABAD,TELANGANA,501505,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
145,49640,403-4129507-0759566,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0041,J0041-SET-XL,Set,XL,Shipped,1,631.0,TUMAKURU,KARNATAKA,572102,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
146,49644,402-7914537-3523552,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-L,Western Dress,L,Shipped,1,885.0,ERNAKULAM,KERALA,682018,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
147,49649,402-1956260-3929908,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3619,JNE3619-KR-S,kurta,S,Shipped,1,301.0,HINDUSTHAN CABLES TOWN,WEST BENGAL,713335,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
148,49664,405-3949847-5870734,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0147,J0147-SET-XL,Set,XL,Shipped,1,583.0,SONIPAT,HARYANA,131001,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
149,49668,404-9218160-9182769,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3487,JNE3487-KR-M,kurta,M,Shipped,1,345.0,Mumbai,MAHARASHTRA,400051,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
150,49675,407-7789802-5937107,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0413,J0413-DR-S,Western Dress,S,Shipped,1,741.0,KANNANOOR,TAMIL NADU,629158,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
151,49679,403-5976582-3542707,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-XS,Western Dress,XS,Shipped,1,771.0,ERNAKULAM,KERALA,686672,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
152,49689,171-3225184-9032326,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET327,SET327-KR-DPT-S,Set,S,Shipped,1,999.0,GUNTUR,ANDHRA PRADESH,522017,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
153,49696,407-9773262-9660335,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0377,J0377-SKD-XL,Set,XL,Shipped,1,999.0,Caranzalem - Tiswadi,Goa,403002,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
154,49703,405-3391944-5904313,2021-10-08,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XL,Western Dress,XL,Shipped,1,771.0,SURAT,Gujarat,395003,IN,False,Easy Ship,2021,10,4,8,Q4,Autumn
155,49735,402-3849925-4208311,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3790,JNE3790-KR-L,kurta,L,Shipped,1,307.0,JAMMU,JAMMU & KASHMIR,180001,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
156,49739,405-2545501-9787550,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0341,J0341-DR-XXXL,Western Dress,3XL,Shipped,1,885.0,Dombivli,MAHARASHTRA,421204,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
157,49743,171-5657822-4080351,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0041,J0041-SET-L,Set,L,Shipped,1,631.0,METTUPALAYAM COIMBATORE DISTRICT,TAMIL NADU,641301,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
158,49745,404-9785279-5481112,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3860,JNE3860-DR-L,Western Dress,L,Shipped,1,614.0,vadodara,Gujarat,390011,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
159,49746,408-2759454-7027516,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,NW012,NW012-TP-PJ-S,Set,S,Shipped,1,537.0,THANE,MAHARASHTRA,400607,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
160,49747,406-0643099-2511563,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET355,SET355-KR-PP-XL,Set,XL,Shipped,1,1229.0,JAMKHANDI,KARNATAKA,587301,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
161,49751,408-0338417-3148319,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0182,J0182-SET-S,Set,S,Shipped,1,699.0,VADODARA,Gujarat,390020,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
162,49752,408-0338417-3148319,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET240,SET240-KR-PP-XL,Set,XL,Shipped,1,579.0,VADODARA,Gujarat,390020,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
163,49758,402-4611045-4313116,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3928,JNE3928-KR-XS,kurta,XS,Shipped,1,568.0,JAMSHEDPUR,JHARKHAND,831005,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
164,49759,402-2274754-6723504,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3869,JNE3869-DR-M,Western Dress,M,Shipped,1,721.0,KANPUR,UTTAR PRADESH,208014,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
165,49766,407-9041571-2589127,2021-10-09,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3638,JNE3638-KR-XXL,kurta,XXL,Shipped,1,517.0,PUNE,MAHARASHTRA,411015,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
166,49777,402-2261614-6593156,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET403,SET403-KR-NP-XL,Set,XL,Shipped,1,999.0,"Mettur, Salem",TAMIL NADU,636402,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
167,49780,408-1606553-6060366,2021-10-09,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET339,SET339-KR-NP-S,Set,S,Shipped,1,0.0,NOIDA,UTTAR PRADESH,201304,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
168,49782,404-8921647-6525126,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET327,SET327-KR-DPT-M,Set,M,Shipped,1,999.0,TADEPALLIGUDEM,ANDHRA PRADESH,534145,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
169,49791,406-2928230-8788363,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3706,JNE3706-DR-XL,Western Dress,XL,Shipped,1,443.0,Indore,MADHYA PRADESH,452010,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
170,49795,408-1313915-3328335,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3905,JNE3905-DR-S,Western Dress,S,Shipped,1,0.0,BENGALURU,KARNATAKA,560099,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
171,49801,408-0550121-4389924,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3568,JNE3568-KR-M,kurta,M,Shipped,1,435.0,AHMEDABAD,Gujarat,380061,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
172,49802,402-9435235-3564360,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET278,SET278-KR-NP-M,Set,M,Shipped,1,1523.0,HYDERABAD,TELANGANA,500062,IN,True,Easy Ship,2021,10,4,9,Q4,Autumn
173,49803,402-7963816-0067556,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-M,Western Dress,M,Shipped,1,771.0,SAHARANPUR,UTTAR PRADESH,247001,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
174,49809,408-4369578-2690702,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET183,SET183-KR-DH-L,Set,L,Shipped,1,759.0,Bangalore,KARNATAKA,560060,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
175,49811,407-5239539-5542722,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3710,JNE3710-DR-M,Western Dress,M,Shipped,1,699.0,HYDERABAD,TELANGANA,500068,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
176,49814,406-0481887-7137937,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XL,Western Dress,XL,Shipped,1,771.0,CHENNAI,TAMIL NADU,600021,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
177,49815,407-9386713-5693146,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET183,SET183-KR-DH-L,Set,L,Shipped,1,759.0,MUMBAI,MAHARASHTRA,400101,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
178,49816,404-5421968-4875509,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-A-S,Western Dress,S,Shipped,1,771.0,CHITRADURGA,KARNATAKA,577501,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
179,49819,403-3360965-9649945,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-A-M,Western Dress,M,Shipped,1,771.0,NEW DELHI,DELHI,110002,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
180,49833,404-3564532-5349147,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-M,Western Dress,M,Shipped,1,771.0,MUMBAI,MAHARASHTRA,400101,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
181,49834,408-1130970-8755520,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0126,J0126-SKD-L,Set,L,Shipped,1,0.0,RAJKOT,Gujarat,360005,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
182,49840,402-8708604-0507516,2021-10-09,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET286,SET286-KR-NP-XL,Set,XL,Shipped,1,666.0,Bikaner,RAJASTHAN,334022,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
183,49844,407-1454074-5798728,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET376,SET376-KR-NP-XS,Set,XS,Shipped,1,560.0,BENGALURU,KARNATAKA,560067,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
184,49845,405-5436817-0228339,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0210,J0210-DR-S,Ethnic Dress,S,Shipped,1,837.0,BHATKAL,KARNATAKA,581320,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
185,49847,408-8645392-8413143,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-M,Western Dress,M,Shipped,1,771.0,ALUVA,KERALA,683101,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
186,49853,404-7120146-1093969,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3894,JNE3894-TP-S,Top,S,Shipped,1,749.0,PONNANI,KERALA,679577,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
187,49854,171-4358882-3195568,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-M,Western Dress,M,Shipped,1,771.0,RANCHI,JHARKHAND,834009,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
188,49855,171-4358882-3195568,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0377,J0377-SKD-M,Set,M,Shipped,1,999.0,RANCHI,JHARKHAND,834009,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
189,49856,403-9104339-5587515,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3658,JNE3658-TP-L,Top,L,Shipped,1,354.0,SILIGURI,WEST BENGAL,734003,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
190,49861,407-4552963-9498767,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3645,JNE3645-TP-N-S,Top,S,Shipped,1,493.0,LUCKNOW,UTTAR PRADESH,226025,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
191,49862,402-7942375-7983512,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3861,JNE3861-DR-XXL,Western Dress,XXL,Shipped,1,791.0,NEW DELHI,DELHI,110076,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
192,49864,405-8879878-0324314,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0181,J0181-TP-L,Top,L,Shipped,1,399.0,GURUGRAM,HARYANA,122004,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
193,49870,407-5858184-2170763,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET327,SET327-KR-DPT-L,Set,L,Shipped,1,999.0,MUVATTUPUZHA,KERALA,686673,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
194,49880,403-8675864-3821104,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-XL,Western Dress,XL,Shipped,1,771.0,LUCKNOW,UTTAR PRADESH,226016,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
195,49883,403-5427447-6560353,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET327,SET327-KR-DPT-XL,Set,XL,Shipped,1,999.0,NELLORE,ANDHRA PRADESH,524001,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
196,49884,405-9569558-8422702,2021-10-09,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3801,JNE3801-KR-XL,kurta,XL,Shipped,1,771.0,PUNE,MAHARASHTRA,411023,IN,False,Easy Ship,2021,10,4,9,Q4,Autumn
197,49893,408-3982800-6785146,2021-10-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET320,SET320-KR-NP-XXXL,Set,3XL,Shipped,1,852.0,PATNA,BIHAR,800014,IN,False,Easy Ship,2021,10,4,10,Q4,Autumn
198,49909,406-1382847-5465114,2021-10-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET219,SET219-KR-PP-M,Set,M,Shipped,1,655.0,BENGALURU,KARNATAKA,560068,IN,False,Easy Ship,2021,10,4,10,Q4,Autumn
199,49911,406-7827033-3538736,2021-10-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET333,SET333-KR-DPT-XL,Set,XL,Shipped,1,967.0,BENGALURU,KARNATAKA,560037,IN,False,Easy Ship,2021,10,4,10,Q4,Autumn
200,49918,402-9204656-4380325,2021-10-10,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3749,JNE3749-KR-XL,kurta,XL,Shipped,1,469.0,BENGALURU,KARNATAKA,560016,IN,False,Easy Ship,2021,10,4,10,Q4,Autumn
